"No.","Time","Delta displayed","Source","Destination","Protocol","Length","Info"
"133","0.045095300","0.000000000","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"134","0.045095300","0.000000000","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"135","0.045095300","0.000000000","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"136","0.045095300","0.000000000","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"137","0.045296900","0.000201600","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"138","0.045531800","0.000234900","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"139","0.045531800","0.000000000","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"140","0.045785600","0.000253800","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"141","0.045785600","0.000000000","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"142","0.045921200","0.000135600","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"143","0.046301700","0.000380500","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"144","0.046301700","0.000000000","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"145","0.046366600","0.000064900","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"146","0.046447900","0.000081300","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"147","0.046740100","0.000292200","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"148","0.046820200","0.000080100","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"149","0.047898100","0.001077900","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"151","0.054419200","0.006521100","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"152","0.054685700","0.000266500","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"153","0.054752900","0.000067200","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"154","0.054910000","0.000157100","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"155","0.055090400","0.000180400","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"156","0.055166300","0.000075900","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"157","0.055333300","0.000167000","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"158","0.055425400","0.000092100","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"159","0.055627500","0.000202100","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"160","0.055721200","0.000093700","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"161","0.055900600","0.000179400","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"162","0.056005600","0.000105000","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"163","0.056156500","0.000150900","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"164","0.056344600","0.000188100","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"165","0.056461300","0.000116700","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"166","0.056644300","0.000183000","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"167","0.056728900","0.000084600","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"168","0.056897500","0.000168600","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"169","0.056979100","0.000081600","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"170","0.057156700","0.000177600","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"183","0.064376500","0.007219800","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"184","0.064659600","0.000283100","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"185","0.064659600","0.000000000","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"186","0.064874100","0.000214500","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"187","0.065014500","0.000140400","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"188","0.065133200","0.000118700","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"189","0.065211000","0.000077800","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"190","0.065322900","0.000111900","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
"191","0.065556200","0.000233300","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1330","Audio Video Transport Protocol"
